53,1,200,0,HEAD /self.logs/2015/error.log.2015-11-15.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-11-15.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-02-13.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-02-13.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-02-24.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-02-24.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-10-20.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-10-20.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-09-05.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-09-05.gz HTTP/1.1
14,1,301,0,GET / HTTP/1.0
53,1,200,0,HEAD /self.logs/2015/error.log.2015-03-10.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-03-10.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-10-16.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-11-29.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-11-29.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-08-10.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-08-10.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-04-16.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-04-16.gz HTTP/1.1
57,1,200,0,GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-02-19.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-02-19.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-05-28.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-05-28.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-01-21.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-01-21.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-02-15.gz HTTP/1.1
62,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/weird.html HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-05-12.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-05-12.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-04-08.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-04-08.gz HTTP/1.1
24,1,404,0,HEAD //tags.php HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-02.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-04-26.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-04-27.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-04-28.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-04-29.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2020-04-30.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2020-05-01.gz HTTP/1.1
